id,title,isPartOf,publicationYear,doi,docType,docSubType,provider,collection,datePublished,issueNumber,volumeNumber,url,creator,publisher,language,pageStart,pageEnd,placeOfPublication,wordCount,pageCount,outputFormat
http://www.jstor.org/stable/1155409,Notes and News,Africa: Journal of the International African Institute,1932,,article,misc,jstor,,1932-10-01,4,5,http://www.jstor.org/stable/1155409,,Cambridge University Press,eng,497,512,,7938,16,unigram; bigram; trigram
http://www.jstor.org/stable/1158333,Review Article,Africa: Journal of the International African Institute,1960,,article,book-review,jstor,,1960-07-01,3,30,http://www.jstor.org/stable/1158333,G. W. B. Huntingford,Cambridge University Press,eng,296,296,,665,1,unigram; bigram; trigram
http://www.jstor.org/stable/1157135,Review Article,Africa: Journal of the International African Institute,1958,,article,book-review,jstor,,1958-04-01,2,28,http://www.jstor.org/stable/1157135,Edwin W. Smith,Cambridge University Press,eng,168,170,,2069,3,unigram; bigram; trigram
http://www.jstor.org/stable/1155570,Review Article,Africa: Journal of the International African Institute,1933,,article,book-review,jstor,,1933-10-01,4,6,http://www.jstor.org/stable/1155570,Ernst Dammann,Cambridge University Press,ger,505,505,,352,1,unigram; bigram; trigram
http://www.jstor.org/stable/1155761,The Principles of Bantu Marriage,Africa: Journal of the International African Institute,1929,,article,research-article,jstor,,1929-07-01,3,2,http://www.jstor.org/stable/1155761,E. Torday,Cambridge University Press,eng,255,290,,15823,36,unigram; bigram; trigram
http://www.jstor.org/stable/1156539,Obituary: William Vincent Lucas,Africa: Journal of the International African Institute,1946,,article,news,jstor,,1946-01-01,1,16,http://www.jstor.org/stable/1156539,,Cambridge University Press,eng,49,49,,590,1,unigram; bigram; trigram
http://www.jstor.org/stable/1156131,Back Matter,Africa: Journal of the International African Institute,1945,,article,misc,jstor,,1945-07-01,3,15,http://www.jstor.org/stable/1156131,,Cambridge University Press,eng,,,,295,2,unigram; bigram; trigram
http://www.jstor.org/stable/3180631,Review Article,Africa: Journal of the International African Institute,1936,,article,book-review,jstor,,1936-07-01,3,9,http://www.jstor.org/stable/3180631,Bruce Hutt,Cambridge University Press,eng,415,416,,985,2,unigram; bigram; trigram
http://www.jstor.org/stable/1156849,Review Article,Africa: Journal of the International African Institute,1956,,article,book-review,jstor,,1956-04-01,2,26,http://www.jstor.org/stable/1156849,B. W. Andrzejewski,Cambridge University Press,eng,201,203,,2043,3,unigram; bigram; trigram
http://www.jstor.org/stable/1156419,Bibliography of Current Literature Dealing with African Languages and Cultures,Africa: Journal of the International African Institute,1949,,article,misc,jstor,,1949-10-01,4,19,http://www.jstor.org/stable/1156419,,Cambridge University Press,eng,346,352,,4831,7,unigram; bigram; trigram
http://www.jstor.org/stable/1156358,Review Article,Africa: Journal of the International African Institute,1956,,article,book-review,jstor,,1956-07-01,3,26,http://www.jstor.org/stable/1156358,Lyndon Harries,Cambridge University Press,eng,316,317,,1334,2,unigram; bigram; trigram
http://www.jstor.org/stable/1156516,La Parenté des Yoruba aux Peuplades de Dahomey et Togo,Africa: Journal of the International African Institute,1949,,article,research-article,jstor,,1949-04-01,2,19,http://www.jstor.org/stable/1156516,Jacques Bertho,Cambridge University Press,fre,121,132,,6339,12,unigram; bigram; trigram
http://www.jstor.org/stable/3180489,"The Gold Coast, 1931",Africa: Journal of the International African Institute,1934,,article,research-article,jstor,,1934-01-01,1,7,http://www.jstor.org/stable/3180489,H. A. Harman,Cambridge University Press,eng,60,69,,3819,10,unigram; bigram; trigram
http://www.jstor.org/stable/1156119,The Future of Native Authorities,Africa: Journal of the International African Institute,1945,,article,research-article,jstor,,1945-07-01,3,15,http://www.jstor.org/stable/1156119,Bernard Bourdillon,Cambridge University Press,eng,123,128,,3643,6,unigram; bigram; trigram
http://www.jstor.org/stable/1156719,Review Article,Africa: Journal of the International African Institute,1954,,article,book-review,jstor,,1954-10-01,4,24,http://www.jstor.org/stable/1156719,Roland Oliver,Cambridge University Press,eng,387,388,,1315,2,unigram; bigram; trigram
http://www.jstor.org/stable/1155149,"Le ""NGO"": Société Secrète du Haut-Ogowe (Gabon)",Africa: Journal of the International African Institute,1937,,article,research-article,jstor,,1937-10-01,4,10,http://www.jstor.org/stable/1155149,R. P. A. Hée,Cambridge University Press,fre,472,480,,3557,9,unigram; bigram; trigram
http://www.jstor.org/stable/1155453,Christian Literature in Africa,Africa: Journal of the International African Institute,1932,,article,research-article,jstor,,1932-07-01,3,5,http://www.jstor.org/stable/1155453,A. M. Chirgwin,Cambridge University Press,eng,323,337,,6295,15,unigram; bigram; trigram
http://www.jstor.org/stable/1155250,Review Article,Africa: Journal of the International African Institute,1936,,article,book-review,jstor,,1936-01-01,1,9,http://www.jstor.org/stable/1155250,Curt Sachs,Cambridge University Press,ger,132,132,,423,1,unigram; bigram; trigram
http://www.jstor.org/stable/1157011,Review Article,Africa: Journal of the International African Institute,1944,,article,book-review,jstor,,1944-07-01,7,14,http://www.jstor.org/stable/1157011,Jack Simmons,Cambridge University Press,eng,421,422,,1402,2,unigram; bigram; trigram
http://www.jstor.org/stable/1155632,Front Matter,Africa: Journal of the International African Institute,1928,,article,misc,jstor,,1928-07-01,3,1,http://www.jstor.org/stable/1155632,,Cambridge University Press,eng,398,398,,348,1,unigram; bigram; trigram
http://www.jstor.org/stable/1155143,Front Matter,Africa: Journal of the International African Institute,1937,,article,misc,jstor,,1937-10-01,4,10,http://www.jstor.org/stable/1155143,,Cambridge University Press,eng,1,2,,777,4,unigram; bigram; trigram
http://www.jstor.org/stable/3180605,"NYANEKA, ANGOLA",Africa: Journal of the International African Institute,1935,,article,research-article,jstor,,1935-10-01,4,8,http://www.jstor.org/stable/3180605,Rodrigo Tyimbaya; P. C. Estermann,Cambridge University Press,fre,525,531,,3680,7,unigram; bigram; trigram
http://www.jstor.org/stable/1155857,Volume Information,Africa: Journal of the International African Institute,1928,,article,misc,jstor,,1928-01-01,1,1,http://www.jstor.org/stable/1155857,,Cambridge University Press,eng,,,,779,3,unigram; bigram; trigram
http://www.jstor.org/stable/1155267,Review Article,Africa: Journal of the International African Institute,1931,,article,book-review,jstor,,1931-07-01,3,4,http://www.jstor.org/stable/1155267,E. Torday,Cambridge University Press,eng,369,370,,964,2,unigram; bigram; trigram
http://www.jstor.org/stable/1155263,Review Article,Africa: Journal of the International African Institute,1931,,article,book-review,jstor,,1931-07-01,3,4,http://www.jstor.org/stable/1155263,D. Westermann,Cambridge University Press,eng,362,364,,1514,3,unigram; bigram; trigram
http://www.jstor.org/stable/1156851,Review Article,Africa: Journal of the International African Institute,1956,,article,book-review,jstor,,1956-04-01,2,26,http://www.jstor.org/stable/1156851,Stephen Wright,Cambridge University Press,eng,204,206,,2115,3,unigram; bigram; trigram
http://www.jstor.org/stable/1156620,Review Article,Africa: Journal of the International African Institute,1946,,article,book-review,jstor,,1946-10-01,4,16,http://www.jstor.org/stable/1156620,A. N. Tucker,Cambridge University Press,eng,277,277,,663,1,unigram; bigram; trigram
http://www.jstor.org/stable/1156835,Review Article,Africa: Journal of the International African Institute,1945,,article,book-review,jstor,,1945-01-01,1,15,http://www.jstor.org/stable/1156835,M. A. Bryan,Cambridge University Press,eng,43,44,,974,2,unigram; bigram; trigram
http://www.jstor.org/stable/3180566,Professor Conti Rossini,Africa: Journal of the International African Institute,1950,,article,news,jstor,,1950-04-01,2,20,http://www.jstor.org/stable/3180566,,Cambridge University Press,eng,98,99,,946,2,unigram; bigram; trigram
http://www.jstor.org/stable/1155505,Review Article,Africa: Journal of the International African Institute,1934,,article,book-review,jstor,,1934-07-01,3,7,http://www.jstor.org/stable/1155505,M. M. Green,Cambridge University Press,eng,394,395,,824,2,unigram; bigram; trigram
http://www.jstor.org/stable/1156460,Back Matter,Africa: Journal of the International African Institute,1950,,article,misc,jstor,,1950-10-01,4,20,http://www.jstor.org/stable/1156460,,Cambridge University Press,eng,,,,576,2,unigram; bigram; trigram
http://www.jstor.org/stable/1155296,Herrschaft und Gemeinschaft im Westsudan,Africa: Journal of the International African Institute,1937,,article,research-article,jstor,,1937-07-01,3,10,http://www.jstor.org/stable/1155296,Peter Von Werder,Cambridge University Press,ger,293,307,,4936,15,unigram; bigram; trigram
http://www.jstor.org/stable/1155821,Epidemiologische Betrachtungen über die Wege der Schlafkrankheit und ihre Ausbreitung durch den Weltkrieg,Africa: Journal of the International African Institute,1929,,article,research-article,jstor,,1929-04-01,2,2,http://www.jstor.org/stable/1155821,Emil Steudel,Cambridge University Press,ger,105,129,,8377,25,unigram; bigram; trigram
http://www.jstor.org/stable/1156502,An Annotated Bibliography of African and African-Derived Music since 1936,Africa: Journal of the International African Institute,1951,,article,misc,jstor,,1951-10-01,4,21,http://www.jstor.org/stable/1156502,Alan P. Merriam,Cambridge University Press,eng,319,329,,4654,11,unigram; bigram; trigram
http://www.jstor.org/stable/1156478,Back Matter,Africa: Journal of the International African Institute,1951,,article,misc,jstor,,1951-04-01,2,21,http://www.jstor.org/stable/1156478,,Cambridge University Press,eng,,,,544,2,unigram; bigram; trigram
http://www.jstor.org/stable/1156324,Obituary,Africa: Journal of the International African Institute,1946,,article,news,jstor,,1946-07-01,3,16,http://www.jstor.org/stable/1156324,,Cambridge University Press,eng,187,187,,587,1,unigram; bigram; trigram
http://www.jstor.org/stable/1157106,The One-Word Tenses in Cokwe,Africa: Journal of the International African Institute,1955,,article,research-article,jstor,,1955-07-01,3,25,http://www.jstor.org/stable/1157106,Guy Atkins,Cambridge University Press,eng,261,273,,5308,13,unigram; bigram; trigram
http://www.jstor.org/stable/1157753,Review Article,Africa: Journal of the International African Institute,1960,,article,book-review,jstor,,1960-01-01,1,30,http://www.jstor.org/stable/1157753,I. M. Lewis,Cambridge University Press,eng,93,93,,563,1,unigram; bigram; trigram
http://www.jstor.org/stable/1155657,Review Article,Africa: Journal of the International African Institute,1938,,article,book-review,jstor,,1938-07-01,3,11,http://www.jstor.org/stable/1155657,A. R. Radcliffe-Brown,Cambridge University Press,eng,364,366,,1404,3,unigram; bigram; trigram
http://www.jstor.org/stable/1155666,Review Article,Africa: Journal of the International African Institute,1938,,article,book-review,jstor,,1938-07-01,3,11,http://www.jstor.org/stable/1155666,D. Westermann,Cambridge University Press,eng,374,375,,958,2,unigram; bigram; trigram
http://www.jstor.org/stable/1156166,Review Article,Africa: Journal of the International African Institute,1951,,article,book-review,jstor,,1951-01-01,1,21,http://www.jstor.org/stable/1156166,Hubert Deschamps,Cambridge University Press,eng,74,75,,1341,2,unigram; bigram; trigram
http://www.jstor.org/stable/1155597,"South African Publications Relating to Native Life and Languages, 1930-1931",Africa: Journal of the International African Institute,1932,,article,misc,jstor,,1932-04-01,2,5,http://www.jstor.org/stable/1155597,I. Schapera,Cambridge University Press,eng,233,241,,5334,9,unigram; bigram; trigram
http://www.jstor.org/stable/1155628,Urban Native Food in Johannesburg,Africa: Journal of the International African Institute,1936,,article,research-article,jstor,,1936-04-01,2,9,http://www.jstor.org/stable/1155628,Ellen Hellmann,Cambridge University Press,eng,277,290,,5573,14,unigram; bigram; trigram
http://www.jstor.org/stable/3180421,Notes and News,Africa: Journal of the International African Institute,1935,,article,misc,jstor,,1935-07-01,3,8,http://www.jstor.org/stable/3180421,,Cambridge University Press,eng,373,386,,6856,14,unigram; bigram; trigram
http://www.jstor.org/stable/1157035,Observations on the Shilluk of the Upper Nile. Customary Law: Marriage and the Violation of Rights in Women,Africa: Journal of the International African Institute,1953,,article,research-article,jstor,,1953-04-01,2,23,http://www.jstor.org/stable/1157035,P. P. Howell,Cambridge University Press,eng,94,109,,9115,16,unigram; bigram; trigram
http://www.jstor.org/stable/1155261,Notes and News,Africa: Journal of the International African Institute,1931,,article,misc,jstor,,1931-07-01,3,4,http://www.jstor.org/stable/1155261,,Cambridge University Press,eng,354,360,,3183,7,unigram; bigram; trigram
http://www.jstor.org/stable/3180525,Bibliography of Current Literature Dealing with African Languages and Cultures,Africa: Journal of the International African Institute,1935,,article,misc,jstor,,1935-04-01,2,8,http://www.jstor.org/stable/3180525,,Cambridge University Press,eng,250,256,,4164,7,unigram; bigram; trigram
http://www.jstor.org/stable/1156323,Notes and News,Africa: Journal of the International African Institute,1946,,article,misc,jstor,,1946-07-01,3,16,http://www.jstor.org/stable/1156323,,Cambridge University Press,eng,183,187,,3181,5,unigram; bigram; trigram
http://www.jstor.org/stable/1155091,Review Article,Africa: Journal of the International African Institute,1939,,article,book-review,jstor,,1939-04-01,2,12,http://www.jstor.org/stable/1155091,Hanns Vischer,Cambridge University Press,eng,253,255,,1554,3,unigram; bigram; trigram
http://www.jstor.org/stable/1155420,Review Article,Africa: Journal of the International African Institute,1932,,article,book-review,jstor,,1932-10-01,4,5,http://www.jstor.org/stable/1155420,P. Hermann Nekes,Cambridge University Press,ger,530,532,,1296,3,unigram; bigram; trigram
http://www.jstor.org/stable/1155644,Review Article,Africa: Journal of the International African Institute,1928,,article,book-review,jstor,,1928-07-01,3,1,http://www.jstor.org/stable/1155644,Paul Thorwirth,Cambridge University Press,ger,395,395,,353,1,unigram; bigram; trigram
http://www.jstor.org/stable/1155266,Review Article,Africa: Journal of the International African Institute,1931,,article,book-review,jstor,,1931-07-01,3,4,http://www.jstor.org/stable/1155266,Ed. de Jonghe,Cambridge University Press,eng,367,369,,1431,3,unigram; bigram; trigram
http://www.jstor.org/stable/1156355,Review Article,Africa: Journal of the International African Institute,1956,,article,book-review,jstor,,1956-07-01,3,26,http://www.jstor.org/stable/1156355,I. M. Lewis,Cambridge University Press,eng,309,312,,2836,4,unigram; bigram; trigram
http://www.jstor.org/stable/1156343,Oron Verb Morphology,Africa: Journal of the International African Institute,1956,,article,research-article,jstor,,1956-07-01,3,26,http://www.jstor.org/stable/1156343,Donald C. Simmons,Cambridge University Press,eng,250,264,,5321,15,unigram; bigram; trigram
http://www.jstor.org/stable/1156357,Review Article,Africa: Journal of the International African Institute,1956,,article,book-review,jstor,,1956-07-01,3,26,http://www.jstor.org/stable/1156357,E. Westphal,Cambridge University Press,eng,314,316,,2119,3,unigram; bigram; trigram
http://www.jstor.org/stable/1156210,Review Article,Africa: Journal of the International African Institute,1945,,article,book-review,jstor,,1945-04-01,2,15,http://www.jstor.org/stable/1156210,E. W. S.,Cambridge University Press,eng,101,101,,506,1,unigram; bigram; trigram
http://www.jstor.org/stable/1156960,Review Article,Africa: Journal of the International African Institute,1940,,article,book-review,jstor,,1940-04-01,2,13,http://www.jstor.org/stable/1156960,R. F. Alfred Hoernlé,Cambridge University Press,eng,179,183,,2537,5,unigram; bigram; trigram
http://www.jstor.org/stable/1157041,Review Article,Africa: Journal of the International African Institute,1953,,article,book-review,jstor,,1953-04-01,2,23,http://www.jstor.org/stable/1157041,Kenneth Kirkwood,Cambridge University Press,eng,160,161,,1263,2,unigram; bigram; trigram
http://www.jstor.org/stable/1156100,Review Article,Africa: Journal of the International African Institute,1940,,article,book-review,jstor,,1940-07-01,3,13,http://www.jstor.org/stable/1156100,R. Coupland,Cambridge University Press,eng,304,305,,983,2,unigram; bigram; trigram
http://www.jstor.org/stable/1155325,Supplementary Notes on Hygiene Books Used in Africa,Africa: Journal of the International African Institute,1932,,article,research-article,jstor,,1932-01-01,1,5,http://www.jstor.org/stable/1155325,M. Wrong; D. G. Brackett,Cambridge University Press,eng,71,74,,1283,4,unigram; bigram; trigram
http://www.jstor.org/stable/1156333,Review Article,Africa: Journal of the International African Institute,1946,,article,book-review,jstor,,1946-07-01,3,16,http://www.jstor.org/stable/1156333,Douglas Heath,Cambridge University Press,eng,205,206,,1406,2,unigram; bigram; trigram
http://www.jstor.org/stable/3180400,WAS SIND HAMITENSPRACHEN?,Africa: Journal of the International African Institute,1935,,article,research-article,jstor,,1935-01-01,1,8,http://www.jstor.org/stable/3180400,Werner Vycichl,Cambridge University Press,ger,76,89,,4565,14,unigram; bigram; trigram
http://www.jstor.org/stable/1155344,Review Article,Africa: Journal of the International African Institute,1932,,article,book-review,jstor,,1932-01-01,1,5,http://www.jstor.org/stable/1155344,P. Wiegräbe,Cambridge University Press,ger,110,110,,378,1,unigram; bigram; trigram
http://www.jstor.org/stable/1155293,Front Matter,Africa: Journal of the International African Institute,1937,,article,misc,jstor,,1937-07-01,3,10,http://www.jstor.org/stable/1155293,,Cambridge University Press,eng,1,4,,1439,6,unigram; bigram; trigram
http://www.jstor.org/stable/1155772,Review Article,Africa: Journal of the International African Institute,1929,,article,book-review,jstor,,1929-07-01,3,2,http://www.jstor.org/stable/1155772,Adolf von Duisburg,Cambridge University Press,ger,326,327,,816,2,unigram; bigram; trigram
http://www.jstor.org/stable/1155353,Back Matter,Africa: Journal of the International African Institute,1932,,article,misc,jstor,,1932-01-01,1,5,http://www.jstor.org/stable/1155353,,Cambridge University Press,eng,,,,407,2,unigram; bigram; trigram
http://www.jstor.org/stable/1155274,Review Article,Africa: Journal of the International African Institute,1931,,article,book-review,jstor,,1931-07-01,3,4,http://www.jstor.org/stable/1155274,Henri Labouret,Cambridge University Press,eng,378,379,,985,2,unigram; bigram; trigram
http://www.jstor.org/stable/1157939,Review Article,Africa: Journal of the International African Institute,1959,,article,book-review,jstor,,1959-10-01,4,29,http://www.jstor.org/stable/1157939,M. H.,Cambridge University Press,eng,431,432,,1268,2,unigram; bigram; trigram
http://www.jstor.org/stable/1157032,Bibliography of Current Literature Dealing with African Languages and Cultures,Africa: Journal of the International African Institute,1946,,article,misc,jstor,,1946-04-01,2,16,http://www.jstor.org/stable/1157032,,Cambridge University Press,eng,138,144,,4706,7,unigram; bigram; trigram
http://www.jstor.org/stable/1156598,Review Article,Africa: Journal of the International African Institute,1951,,article,book-review,jstor,,1951-07-01,3,21,http://www.jstor.org/stable/1156598,John R. Patterson,Cambridge University Press,eng,240,241,,1369,2,unigram; bigram; trigram
http://www.jstor.org/stable/1157078,Review Article,Africa: Journal of the International African Institute,1945,,article,book-review,jstor,,1945-10-01,4,15,http://www.jstor.org/stable/1157078,H. G. Anderson,Cambridge University Press,eng,221,221,,683,1,unigram; bigram; trigram
http://www.jstor.org/stable/1155362,Review Article,Africa: Journal of the International African Institute,1929,,article,book-review,jstor,,1929-10-01,4,2,http://www.jstor.org/stable/1155362,Ida C. Ward,Cambridge University Press,eng,423,424,,921,2,unigram; bigram; trigram
http://www.jstor.org/stable/1156594,Terminologie Classificatoire des Nkundo,Africa: Journal of the International African Institute,1951,,article,research-article,jstor,,1951-07-01,3,21,http://www.jstor.org/stable/1156594,E. Boelaert,Cambridge University Press,fre,218,223,,1861,6,unigram; bigram; trigram
http://www.jstor.org/stable/1156930,Review Article,Africa: Journal of the International African Institute,1952,,article,book-review,jstor,,1952-10-01,4,22,http://www.jstor.org/stable/1156930,R. J. Harrison Church,Cambridge University Press,eng,387,387,,538,1,unigram; bigram; trigram
http://www.jstor.org/stable/1158308,The Dynamics of Multilineality on the Mambila Plateau,Africa: Journal of the International African Institute,1960,,article,research-article,jstor,,1960-07-01,3,30,http://www.jstor.org/stable/1158308,F. Rehfisch,Cambridge University Press,eng,246,261,,8914,16,unigram; bigram; trigram
http://www.jstor.org/stable/1155468,The African in Transition: Some Comparisons with Melanesia,Africa: Journal of the International African Institute,1938,,article,research-article,jstor,,1938-04-01,2,11,http://www.jstor.org/stable/1155468,Richard C. Thurnwald,Cambridge University Press,eng,174,186,,5302,13,unigram; bigram; trigram
http://www.jstor.org/stable/3180487,Mental Tests in the Study of the African,Africa: Journal of the International African Institute,1934,,article,research-article,jstor,,1934-01-01,1,7,http://www.jstor.org/stable/3180487,Richard A. C. Oliver,Cambridge University Press,eng,40,46,,2969,7,unigram; bigram; trigram
http://www.jstor.org/stable/3180512,Review Article,Africa: Journal of the International African Institute,1935,,article,book-review,jstor,,1935-04-01,2,8,http://www.jstor.org/stable/3180512,A. Werner,Cambridge University Press,eng,231,233,,1561,3,unigram; bigram; trigram
http://www.jstor.org/stable/1157038,Industrial Efficiency and the Urban African. A Study of Conditions in Southern Rhodesia,Africa: Journal of the International African Institute,1953,,article,research-article,jstor,,1953-04-01,2,23,http://www.jstor.org/stable/1157038,Boris Gussman,Cambridge University Press,eng,135,144,,6040,10,unigram; bigram; trigram
http://www.jstor.org/stable/1155154,Review Article,Africa: Journal of the International African Institute,1937,,article,book-review,jstor,,1937-10-01,4,10,http://www.jstor.org/stable/1155154,W. Freytag,Cambridge University Press,ger,494,496,,1384,3,unigram; bigram; trigram
http://www.jstor.org/stable/1157631,Review Article,Africa: Journal of the International African Institute,1959,,article,book-review,jstor,,1959-07-01,3,29,http://www.jstor.org/stable/1157631,E. E. Rich,Cambridge University Press,eng,316,317,,1307,2,unigram; bigram; trigram
http://www.jstor.org/stable/1155497,Notes and News,Africa: Journal of the International African Institute,1934,,article,misc,jstor,,1934-07-01,3,7,http://www.jstor.org/stable/1155497,,Cambridge University Press,eng,376,386,,5135,11,unigram; bigram; trigram
http://www.jstor.org/stable/3180589,Front Matter,Africa: Journal of the International African Institute,1935,,article,misc,jstor,,1935-10-01,4,8,http://www.jstor.org/stable/3180589,,Cambridge University Press,eng,,,,313,2,unigram; bigram; trigram
http://www.jstor.org/stable/1156377,Bibliography of Current Publications,Africa: Journal of the International African Institute,1957,,article,misc,jstor,,1957-01-01,1,27,http://www.jstor.org/stable/1156377,,Cambridge University Press,eng,96,104,,5944,9,unigram; bigram; trigram
http://www.jstor.org/stable/1155494,Methods of Study of Culture Contact,Africa: Journal of the International African Institute,1934,,article,research-article,jstor,,1934-07-01,3,7,http://www.jstor.org/stable/1155494,Monica Hunter,Cambridge University Press,eng,335,350,,6483,16,unigram; bigram; trigram
http://www.jstor.org/stable/1155734,Front Matter,Africa: Journal of the International African Institute,1931,,article,misc,jstor,,1931-01-01,1,4,http://www.jstor.org/stable/1155734,,Cambridge University Press,eng,ii,125,,1041,6,unigram; bigram; trigram
http://www.jstor.org/stable/1157015,Front Matter,Africa: Journal of the International African Institute,1946,,article,misc,jstor,,1946-04-01,2,16,http://www.jstor.org/stable/1157015,,Cambridge University Press,eng,1,2,,574,4,unigram; bigram; trigram
http://www.jstor.org/stable/1155441,Review Article,Africa: Journal of the International African Institute,1931,,article,book-review,jstor,,1931-10-01,4,4,http://www.jstor.org/stable/1155441,P. Paul Schebesta,Cambridge University Press,eng,512,515,,1741,4,unigram; bigram; trigram
http://www.jstor.org/stable/1155600,The Hailey Survey,Africa: Journal of the International African Institute,1939,,article,research-article,jstor,,1939-01-01,1,12,http://www.jstor.org/stable/1155600,R. Coupland,Cambridge University Press,eng,1,11,,4574,11,unigram; bigram; trigram
http://www.jstor.org/stable/1157724,Review Article,Africa: Journal of the International African Institute,1960,,article,book-review,jstor,,1960-04-01,2,30,http://www.jstor.org/stable/1157724,Viviana Pâques,Cambridge University Press,fre,201,201,,616,1,unigram; bigram; trigram
http://www.jstor.org/stable/1156275,Review Article,Africa: Journal of the International African Institute,1949,,article,book-review,jstor,,1949-01-01,1,19,http://www.jstor.org/stable/1156275,Phyllis M. Kaberry,Cambridge University Press,eng,79,80,,981,2,unigram; bigram; trigram
http://www.jstor.org/stable/1157640,Saving and Indebtedness among Cameroons Plantation Workers,Africa: Journal of the International African Institute,1958,,article,research-article,jstor,,1958-10-01,4,28,http://www.jstor.org/stable/1157640,W. A. Warmington,Cambridge University Press,eng,329,343,,8836,15,unigram; bigram; trigram
http://www.jstor.org/stable/1156449,"The Kalimba of the Lala Tribe, Northern Rhodesia",Africa: Journal of the International African Institute,1950,,article,research-article,jstor,,1950-10-01,4,20,http://www.jstor.org/stable/1156449,A. M. Jones,Cambridge University Press,eng,324,334,,5765,11,unigram; bigram; trigram
http://www.jstor.org/stable/1156325,Abstracts of Some Recent Papers,Africa: Journal of the International African Institute,1946,,article,misc,jstor,,1946-07-01,3,16,http://www.jstor.org/stable/1156325,,Cambridge University Press,eng,188,194,,4803,7,unigram; bigram; trigram
http://www.jstor.org/stable/1157057,The Recent Development of Crafts and Industries in Palestine,Africa: Journal of the International African Institute,1944,,article,research-article,jstor,,1944-01-01,5,14,http://www.jstor.org/stable/1157057,W. A. Stewart,Cambridge University Press,eng,265,270,,3303,8,unigram; bigram; trigram
http://www.jstor.org/stable/3180416,Field Methods in the Study of Modern Culture Contacts,Africa: Journal of the International African Institute,1935,,article,research-article,jstor,,1935-07-01,3,8,http://www.jstor.org/stable/3180416,I. Schapera,Cambridge University Press,eng,315,328,,5775,14,unigram; bigram; trigram
http://www.jstor.org/stable/1157648,Review Article,Africa: Journal of the International African Institute,1958,,article,book-review,jstor,,1958-10-01,4,28,http://www.jstor.org/stable/1157648,H. P. Blok,Cambridge University Press,eng,376,377,,1278,2,unigram; bigram; trigram
http://www.jstor.org/stable/1157934,Review Article,Africa: Journal of the International African Institute,1959,,article,book-review,jstor,,1959-10-01,4,29,http://www.jstor.org/stable/1157934,Max Gluckman,Cambridge University Press,eng,427,428,,1354,2,unigram; bigram; trigram
http://www.jstor.org/stable/1155082,Front Matter,Africa: Journal of the International African Institute,1939,,article,misc,jstor,,1939-04-01,2,12,http://www.jstor.org/stable/1155082,,Cambridge University Press,eng,1,4,,1254,6,unigram; bigram; trigram
http://www.jstor.org/stable/1155626,La Question du Lait Dans les Colonies Africaines,Africa: Journal of the International African Institute,1936,,article,research-article,jstor,,1936-04-01,2,9,http://www.jstor.org/stable/1155626,J. L. F. Cazanove,Cambridge University Press,fre,227,236,,4179,10,unigram; bigram; trigram
http://www.jstor.org/stable/3180621,Front Matter,Africa: Journal of the International African Institute,1936,,article,misc,jstor,,1936-07-01,3,9,http://www.jstor.org/stable/3180621,,Cambridge University Press,eng,,,,359,2,unigram; bigram; trigram
http://www.jstor.org/stable/1156409,Notes and News,Africa: Journal of the International African Institute,1949,,article,misc,jstor,,1949-10-01,4,19,http://www.jstor.org/stable/1156409,,Cambridge University Press,eng,335,337,,1572,3,unigram; bigram; trigram
http://www.jstor.org/stable/1156779,Review Article,Africa: Journal of the International African Institute,1956,,article,book-review,jstor,,1956-01-01,1,26,http://www.jstor.org/stable/1156779,H. Deschamps,Cambridge University Press,fre,93,94,,1321,2,unigram; bigram; trigram
http://www.jstor.org/stable/1155855,Bibliography of Current Literature Dealing with African Languages and Cultures,Africa: Journal of the International African Institute,1937,,article,misc,jstor,,1937-01-01,1,10,http://www.jstor.org/stable/1155855,,Cambridge University Press,eng,131,136,,3515,6,unigram; bigram; trigram
http://www.jstor.org/stable/1155484,Review Article,Africa: Journal of the International African Institute,1938,,article,book-review,jstor,,1938-04-01,2,11,http://www.jstor.org/stable/1155484,D. Westermann,Cambridge University Press,ger,253,254,,905,2,unigram; bigram; trigram
http://www.jstor.org/stable/1155162,Practical Anthropology,Africa: Journal of the International African Institute,1929,,article,research-article,jstor,,1929-01-01,1,2,http://www.jstor.org/stable/1155162,Bronislaw Malinowski,Cambridge University Press,eng,22,38,,6284,17,unigram; bigram; trigram
http://www.jstor.org/stable/3180540,Review Article,Africa: Journal of the International African Institute,1948,,article,book-review,jstor,,1948-07-01,3,18,http://www.jstor.org/stable/3180540,G. I. Jones,Cambridge University Press,eng,226,228,,2176,3,unigram; bigram; trigram
http://www.jstor.org/stable/1155660,Review Article,Africa: Journal of the International African Institute,1938,,article,book-review,jstor,,1938-07-01,3,11,http://www.jstor.org/stable/1155660,H. Baumann,Cambridge University Press,ger,368,369,,879,2,unigram; bigram; trigram
http://www.jstor.org/stable/1156080,Review Article,Africa: Journal of the International African Institute,1955,,article,book-review,jstor,,1955-04-01,2,25,http://www.jstor.org/stable/1156080,Hermann Jungraithmayr,Cambridge University Press,ger,198,200,,1825,3,unigram; bigram; trigram
http://www.jstor.org/stable/1156786,Suggestions for an Amended Spelling and Word Division of Nyanja,Africa: Journal of the International African Institute,1950,,article,research-article,jstor,,1950-07-01,3,20,http://www.jstor.org/stable/1156786,Guy Atkins,Cambridge University Press,eng,200,218,,8308,19,unigram; bigram; trigram
